# Iteration Pressure Kinetic Potential Temperature Total
1544 -0.56829 1.0526991 -4.7242641 0.7017994 -3.671565
1545 -0.50393187 1.0407052 -4.7122667 0.69380347 -3.6715615
1546 -0.45387645 1.0332977 -4.7048571 0.68886513 -3.6715594
1547 -0.43326921 1.0344246 -4.7059852 0.6896164 -3.6715606
1548 -0.43277198 1.0427161 -4.7142798 0.69514407 -3.6715637
1549 -0.43862198 1.0524513 -4.7240166 0.7016342 -3.6715653
1550 -0.44017517 1.0604312 -4.731997 0.70695413 -3.6715659
1551 -0.42667559 1.0650528 -4.7366218 0.7100352 -3.671569
1552 -0.38216253 1.060162 -4.7317335 0.70677467 -3.6715715
1553 -0.29954768 1.0415257 -4.7130931 0.69435047 -3.6715674
1554 -0.19490062 1.0150433 -4.6866031 0.67669553 -3.6715597
1555 -0.10933863 0.99329454 -4.6648465 0.66219636 -3.6715519
1556 -0.075714919 0.98623167 -4.6577829 0.65748778 -3.6715512
1557 -0.098878698 0.99561898 -4.667173 0.66374599 -3.671554
1558 -0.171204 1.0176913 -4.6892476 0.67846087 -3.6715563
1559 -0.26960373 1.0472856 -4.718848 0.6981904 -3.6715623
1560 -0.36237304 1.0753716 -4.7469432 0.7169144 -3.6715717
1561 -0.40513596 1.0883499 -4.7599283 0.7255666 -3.6715784
1562 -0.37136953 1.0769872 -4.748562 0.71799147 -3.6715748
1563 -0.27329804 1.0454156 -4.716981 0.69694373 -3.6715655
1564 -0.16164083 1.0100672 -4.6816231 0.67337813 -3.6715558
1565 -0.092851884 0.98856889 -4.6601197 0.65904593 -3.6715507
1566 -0.093538146 0.98847083 -4.6600226 0.65898055 -3.6715517
1567 -0.14904981 1.0050993 -4.6766581 0.6700662 -3.6715588
1568 -0.22537791 1.0265653 -4.698133 0.68437687 -3.6715677
1569 -0.28168405 1.0410017 -4.7125729 0.69400113 -3.6715712
1570 -0.29759597 1.0424293 -4.7139981 0.69495287 -3.6715688
1571 -0.27570594 1.0325901 -4.7041539 0.6883934 -3.6715637
1572 -0.23427879 1.0185398 -4.6900993 0.67902653 -3.6715594
1573 -0.19891969 1.0077341 -4.6792914 0.67182273 -3.6715573
1574 -0.18013492 1.0041098 -4.6756689 0.66940653 -3.6715591
1575 -0.17445395 1.0059363 -4.6774999 0.6706242 -3.6715636
1576 -0.16423642 1.0075931 -4.6791592 0.67172873 -3.671566
1577 -0.14240674 1.0052478 -4.6768145 0.6701652 -3.6715668
1578 -0.11213343 0.99926759 -4.6708337 0.66617839 -3.6715661
1579 -0.076194508 0.9910912 -4.6626572 0.66072747 -3.671566
1580 -0.03638711 0.98095037 -4.6525148 0.65396691 -3.6715644
1581 -0.0059269167 0.97142009 -4.6429809 0.64761339 -3.6715608
1582 -0.00049388574 0.96843593 -4.6399981 0.64562395 -3.6715621
1583 -0.016362206 0.97161259 -4.6431794 0.64774173 -3.6715668
1584 -0.034077585 0.97452463 -4.6460927 0.64968309 -3.6715681
1585 -0.046364398 0.97531565 -4.6468853 0.65021043 -3.6715697
1586 -0.052482101 0.97372463 -4.6452932 0.64914975 -3.6715686
1587 -0.050270007 0.97022454 -4.6417891 0.64681636 -3.6715645
1588 -0.05928007 0.97089093 -4.6424525 0.64726062 -3.6715616
1589 -0.093542733 0.98024352 -4.6518079 0.65349568 -3.6715644
1590 -0.13919587 0.99449102 -4.6660585 0.66299401 -3.6715675
1591 -0.17695144 1.0073433 -4.6789126 0.6715622 -3.6715694
1592 -0.20491864 1.0160092 -4.6875769 0.67733947 -3.6715678
1593 -0.22157677 1.0223119 -4.693878 0.68154127 -3.6715661
1594 -0.24135273 1.029795 -4.7013601 0.68653 -3.6715651
1595 -0.26338495 1.0384594 -4.7100285 0.69230627 -3.6715692
1596 -0.27416733 1.0437839 -4.7153541 0.69585593 -3.6715702
1597 -0.2673567 1.0432766 -4.7148435 0.69551773 -3.6715669
1598 -0.25605423 1.0409202 -4.7124807 0.6939468 -3.6715606
1599 -0.25691192 1.04245 -4.7140088 0.69496667 -3.6715588
1600 -0.27777147 1.0496042 -4.7211617 0.69973613 -3.6715575
1601 -0.31591049 1.0612925 -4.7328517 0.70752833 -3.6715592
1602 -0.36366188 1.0755348 -4.7470974 0.7170232 -3.6715626
1603 -0.40590618 1.0877087 -4.7592768 0.72513913 -3.6715681
1604 -0.41581507 1.0897419 -4.7613164 0.7264946 -3.6715744
1605 -0.37078605 1.0742459 -4.7458225 0.71616393 -3.6715766
1606 -0.26828273 1.0406423 -4.7122151 0.69376153 -3.6715728
1607 -0.13898297 0.99784444 -4.6694079 0.66522963 -3.6715635
1608 -0.02531993 0.96017713 -4.6317344 0.64011809 -3.6715573
1609 0.037519439 0.93776287 -4.6093191 0.62517525 -3.6715562
1610 0.051366367 0.93063944 -4.6022005 0.62042629 -3.671561
1611 0.031299127 0.93286426 -4.6044281 0.62190951 -3.6715639
1612 -0.0079919536 0.94103833 -4.6126016 0.62735889 -3.6715632
1613 -0.073404079 0.9571162 -4.6286788 0.63807747 -3.6715626
1614 -0.16179089 0.98121694 -4.6527841 0.65414463 -3.6715671
1615 -0.25377705 1.0059994 -4.6775714 0.67066627 -3.6715719
1616 -0.32427911 1.0246941 -4.6962625 0.6831294 -3.6715683
1617 -0.37987081 1.0395056 -4.7110683 0.69300373 -3.6715628
1618 -0.439434 1.0567784 -4.7283406 0.70451893 -3.6715622
1619 -0.50730857 1.0768487 -4.7484143 0.71789913 -3.6715656
1620 -0.56678274 1.0939924 -4.7655608 0.72932827 -3.6715684
1621 -0.60044307 1.1032506 -4.7748181 0.7355004 -3.6715674
1622 -0.60565414 1.1037192 -4.7752846 0.7358128 -3.6715655
1623 -0.5865395 1.0971763 -4.768741 0.73145087 -3.6715646
1624 -0.54800927 1.0858186 -4.7573818 0.72387907 -3.6715631
1625 -0.49648971 1.0709416 -4.7425058 0.71396107 -3.6715643
1626 -0.43057467 1.0526182 -4.7241817 0.70174547 -3.6715634
1627 -0.35477144 1.0314494 -4.7030106 0.68763293 -3.6715612
1628 -0.28078063 1.0108625 -4.6824205 0.67390833 -3.6715579
1629 -0.22781053 0.99657435 -4.6681315 0.6643829 -3.671557
1630 -0.20708956 0.99265852 -4.6642151 0.66177235 -3.6715566
1631 -0.21839999 0.99909037 -4.670649 0.66606025 -3.6715586
1632 -0.2494663 1.011653 -4.683217 0.67443533 -3.6715642
1633 -0.27680019 1.0229619 -4.6945294 0.6819746 -3.6715675
1634 -0.28542749 1.0276921 -4.6992577 0.68512807 -3.6715656
1635 -0.27340897 1.0256687 -4.6972337 0.68377913 -3.671565
1636 -0.24351744 1.0184349 -4.6899981 0.6789566 -3.6715632
1637 -0.20113683 1.007132 -4.6786947 0.67142133 -3.6715628
1638 -0.15376589 0.99460472 -4.666164 0.66306981 -3.6715593
1639 -0.11845725 0.98547509 -4.6570333 0.65698339 -3.6715581
1640 -0.098103155 0.98132454 -4.6528869 0.65421636 -3.6715623
1641 -0.082128464 0.97813352 -4.649698 0.65208901 -3.6715644
1642 -0.064553269 0.97294194 -4.6445029 0.64862796 -3.6715609
1643 -0.062009736 0.97098139 -4.6425361 0.64732093 -3.6715547
1644 -0.103675 0.98176648 -4.6533193 0.65451099 -3.6715528
1645 -0.19145324 1.0071261 -4.6786858 0.6714174 -3.6715596
1646 -0.29579492 1.0370615 -4.7086292 0.69137433 -3.6715677
1647 -0.37723488 1.059932 -4.7315011 0.70662133 -3.6715691
1648 -0.42178197 1.0710119 -4.742579 0.71400793 -3.6715671
1649 -0.42724799 1.0709623 -4.7425261 0.71397487 -3.6715638
1650 -0.40187945 1.0624474 -4.7340098 0.70829827 -3.6715624
1651 -0.35347431 1.0479889 -4.7195509 0.69865927 -3.671562
1652 -0.28816732 1.0293231 -4.7008843 0.6862154 -3.6715612
1653 -0.21454204 1.0087979 -4.6803578 0.67253193 -3.6715599
1654 -0.14840912 0.99117287 -4.6627278 0.66078191 -3.6715549
1655 -0.10476075 0.98212019 -4.6536729 0.65474679 -3.6715526
1656 -0.095356027 0.98443343 -4.6559875 0.65628895 -3.6715541
1657 -0.11573601 0.99506037 -4.6666206 0.66337358 -3.6715603
1658 -0.14149883 1.0075085 -4.6790707 0.67167233 -3.6715622
1659 -0.16171591 1.017733 -4.6892941 0.67848867 -3.6715611
1660 -0.17896418 1.0268954 -4.6984525 0.68459693 -3.6715571
1661 -0.20617739 1.0386515 -4.7102062 0.69243433 -3.6715548
1662 -0.2421973 1.053455 -4.7250127 0.70230333 -3.6715577
1663 -0.26718338 1.0660186 -4.7375803 0.71067907 -3.6715618
1664 -0.26496983 1.0693092 -4.7408735 0.7128728 -3.6715644
1665 -0.22371318 1.0602249 -4.7317861 0.7068166 -3.6715612
1666 -0.15403429 1.0418309 -4.7133881 0.69455393 -3.6715572
1667 -0.079601829 1.0218323 -4.6933833 0.68122153 -3.6715511
1668 -0.033433613 1.0089652 -4.6805119 0.67264347 -3.6715468
1669 -0.030407362 1.0087353 -4.6802824 0.6724902 -3.6715471
1670 -0.074139325 1.0210881 -4.692639 0.6807254 -3.6715509
1671 -0.14833881 1.0416388 -4.7131932 0.69442587 -3.6715544
1672 -0.2346385 1.0644402 -4.7359981 0.7096268 -3.671558
1673 -0.31077103 1.0836405 -4.7552009 0.722427 -3.6715605
1674 -0.3589813 1.0947094 -4.7662705 0.72980627 -3.6715611
1675 -0.38019112 1.0961864 -4.7677459 0.73079093 -3.6715595
1676 -0.37039344 1.0897005 -4.7612582 0.726467 -3.6715578
1677 -0.34185057 1.0781993 -4.7497578 0.71879953 -3.6715585
1678 -0.30624467 1.0648058 -4.736362 0.70987053 -3.6715562
1679 -0.26867301 1.0521314 -4.7236869 0.70142093 -3.6715555
1680 -0.23935038 1.0419916 -4.7135463 0.69466107 -3.6715547
1681 -0.22245908 1.0357528 -4.7073061 0.69050187 -3.6715532
1682 -0.22363918 1.0348074 -4.7063594 0.6898716 -3.6715519
1683 -0.24375277 1.0399082 -4.71146 0.69327213 -3.6715518
1684 -0.28037599 1.0501854 -4.7217391 0.7001236 -3.6715537
1685 -0.32155897 1.0629644 -4.7345214 0.70864293 -3.671557
1686 -0.36375385 1.0750917 -4.746651 0.7167278 -3.6715594
1687 -0.39609456 1.0838756 -4.7554371 0.72258373 -3.6715614
1688 -0.40382467 1.0866121 -4.7581752 0.72440807 -3.6715631
1689 -0.38276723 1.0805173 -4.7520806 0.72034487 -3.6715633
1690 -0.32683931 1.0644829 -4.7360452 0.70965527 -3.6715623
1691 -0.24219121 1.0403025 -4.7118627 0.693535 -3.6715603
1692 -0.14582245 1.0121062 -4.6836639 0.67473747 -3.6715578
1693 -0.051165902 0.98404778 -4.6556044 0.65603185 -3.6715567
1694 0.029658827 0.9583587 -4.6299158 0.6389058 -3.6715571
1695 0.091354329 0.93747231 -4.6090276 0.62498154 -3.6715553
1696 0.11547116 0.92564156 -4.5971937 0.61709437 -3.6715521
1697 0.096096421 0.92625463 -4.5978066 0.61750309 -3.6715519
1698 0.033202986 0.93918444 -4.6107394 0.62612296 -3.6715551
1699 -0.057826698 0.95916426 -4.6307246 0.63944284 -3.6715604
1700 -0.1495224 0.97795556 -4.6495201 0.65197037 -3.6715646
1701 -0.22318158 0.99044315 -4.6620089 0.66029543 -3.6715656
1702 -0.27766671 0.99638194 -4.6679465 0.66425463 -3.6715644
1703 -0.32622026 0.99911769 -4.6706785 0.66607846 -3.6715608
1704 -0.38584358 1.0057382 -4.6772948 0.67049213 -3.6715566
1705 -0.48190526 1.0243846 -4.6959392 0.68292307 -3.6715545
1706 -0.61285519 1.0559464 -4.7275075 0.70396427 -3.671561
1707 -0.75307246 1.0918405 -4.7634094 0.72789367 -3.6715691
1708 -0.86080746 1.1200751 -4.7916492 0.74671673 -3.6715741
1709 -0.90542108 1.1314519 -4.8030287 0.75430127 -3.6715769
1710 -0.87932811 1.1230758 -4.7946494 0.7487172 -3.6715735
1711 -0.78941808 1.0983031 -4.7698744 0.73220207 -3.6715711
1712 -0.6607398 1.063877 -4.7354445 0.70925133 -3.6715675
1713 -0.51523175 1.0267616 -4.6983269 0.68450773 -3.6715654
1714 -0.38351134 0.99312759 -4.6646899 0.66208506 -3.6715623
1715 -0.27046059 0.96654287 -4.6381062 0.64436191 -3.6715633
1716 -0.18538677 0.94709824 -4.6186625 0.63139883 -3.6715644
1717 -0.13076136 0.93460046 -4.606164 0.62306697 -3.6715635
1718 -0.11116261 0.9306287 -4.6021918 0.62041913 -3.6715631
1719 -0.12432843 0.93493472 -4.6065006 0.62328981 -3.6715659
1720 -0.15498435 0.94283306 -4.6144016 0.62855537 -3.6715684
1721 -0.18751906 0.94885611 -4.6204254 0.63257074 -3.6715694
1722 -0.20907268 0.9510863 -4.622655 0.63405753 -3.6715686
1723 -0.22695833 0.95059657 -4.6221631 0.63373105 -3.6715666
1724 -0.24256903 0.94929324 -4.6208589 0.63286216 -3.6715656
1725 -0.26530878 0.94975852 -4.6213231 0.63317235 -3.6715645
1726 -0.30257729 0.95520009 -4.626763 0.63680006 -3.6715629
1727 -0.35892196 0.96728407 -4.6388476 0.64485605 -3.6715635
1728 -0.42069323 0.98341907 -4.6549852 0.65561271 -3.6715661
1729 -0.46870621 0.99673917 -4.6683102 0.66449278 -3.671571
1730 -0.48120812 1.0000728 -4.6716456 0.6667152 -3.6715729
1731 -0.44936337 0.99073426 -4.6623056 0.66048951 -3.6715714
1732 -0.38269965 0.97132389 -4.6428915 0.64754926 -3.6715676
1733 -0.30429339 0.94793963 -4.6195023 0.63195975 -3.6715627
1734 -0.25046598 0.92983796 -4.601392 0.61989197 -3.6715541
1735 -0.25586626 0.92900713 -4.600557 0.61933809 -3.6715499
1736 -0.34062531 0.95137481 -4.622929 0.63424987 -3.6715542
1737 -0.48003553 0.99003157 -4.6615922 0.66002105 -3.6715606
1738 -0.64348137 1.0348513 -4.7064167 0.68990087 -3.6715654
1739 -0.80152635 1.0784056 -4.7499738 0.71893707 -3.6715681
1740 -0.9324208 1.1145269 -4.7860976 0.74301793 -3.6715706
1741 -1.0199896 1.1381752 -4.8097474 0.75878347 -3.6715723
1742 -1.0487645 1.1457464 -4.817321 0.76383093 -3.6715746
1743 -1.0152707 1.1355828 -4.8071559 0.7570552 -3.6715731
1744 -0.92857655 1.1104647 -4.7820335 0.7403098 -3.6715688
1745 -0.81656163 1.078426 -4.7499888 0.71895067 -3.6715629
1746 -0.70717796 1.0480654 -4.7196255 0.69871027 -3.6715602
1747 -0.61891773 1.0245569 -4.6961144 0.68303793 -3.6715575
1748 -0.56403061 1.0119671 -4.6835207 0.67464473 -3.6715536
1749 -0.55794931 1.0149719 -4.6865255 0.67664793 -3.6715536
1750 -0.60092204 1.033666 -4.7052261 0.68911067 -3.6715601
1751 -0.65891687 1.0583861 -4.7299542 0.70559073 -3.6715681
1752 -0.68931235 1.0747361 -4.7463106 0.71649073 -3.6715744
1753 -0.65844601 1.0733202 -4.7448962 0.7155468 -3.671576
1754 -0.56870756 1.0538473 -4.7254194 0.70256487 -3.671572
1755 -0.44271336 1.0235878 -4.6951537 0.68239187 -3.6715658
1756 -0.32027667 0.99415074 -4.6657094 0.66276716 -3.6715587
1757 -0.23526546 0.97613898 -4.6476943 0.65075932 -3.6715553
1758 -0.20925349 0.97424556 -4.6458013 0.64949704 -3.6715558
1759 -0.23500055 0.98707241 -4.6586331 0.65804827 -3.6715606
1760 -0.29359424 1.0080635 -4.6796288 0.67204233 -3.6715654
1761 -0.3562136 1.0286566 -4.7002246 0.68577107 -3.6715681
1762 -0.40364052 1.0427005 -4.7142695 0.69513367 -3.6715692
1763 -0.42860842 1.0480331 -4.7196018 0.69868873 -3.6715686
1764 -0.43099795 1.0458169 -4.7173833 0.69721127 -3.6715664
1765 -0.41901251 1.0390674 -4.7106317 0.6927116 -3.6715643
1766 -0.40211838 1.0304481 -4.7020122 0.6869654 -3.6715642
1767 -0.38093379 1.02068 -4.6922445 0.68045333 -3.6715645
1768 -0.35825403 1.008349 -4.6799151 0.67223267 -3.6715661
1769 -0.32644883 0.99227787 -4.6638417 0.66151858 -3.6715638
1770 -0.29576365 0.97610102 -4.6476594 0.65073401 -3.6715584
1771 -0.29637714 0.96862741 -4.6401828 0.64575161 -3.6715554
1772 -0.34042208 0.97507139 -4.6466308 0.65004759 -3.6715594
1773 -0.41203857 0.99068009 -4.6622455 0.66045339 -3.6715654
1774 -0.4771501 1.0053935 -4.6769642 0.67026233 -3.6715706
1775 -0.51037895 1.0106218 -4.6821956 0.67374787 -3.6715738
1776 -0.4884599 1.0018393 -4.6734122 0.66789287 -3.671573
1777 -0.41920352 0.98029444 -4.6518624 0.65352963 -3.671568
1778 -0.32931165 0.95534417 -4.626904 0.63689611 -3.6715598
1779 -0.25324999 0.9388475 -4.6104074 0.62589833 -3.6715599
1780 -0.20071405 0.9320988 -4.6036669 0.6213992 -3.6715681
1781 -0.15158776 0.92659528 -4.5981669 0.61773019 -3.6715716
1782 -0.08615737 0.917035 -4.5886058 0.61135667 -3.6715708
1783 -0.01754221 0.90540027 -4.5769678 0.60360018 -3.6715675
1784 0.040792852 0.89641733 -4.5679828 0.59761155 -3.6715655
1785 0.079840832 0.89319334 -4.5647593 0.59546223 -3.6715659
1786 0.091861133 0.89648345 -4.5680505 0.59765563 -3.671567
1787 0.078419586 0.9058759 -4.5774419 0.60391727 -3.6715661
1788 0.045973684 0.92053762 -4.5921049 0.61369175 -3.6715672
1789 0.0014848628 0.93818065 -4.6097516 0.62545377 -3.6715709
1790 -0.042275096 0.95402278 -4.6255982 0.63601519 -3.6715755
1791 -0.069261157 0.96284556 -4.6344213 0.64189704 -3.6715757
1792 -0.074214159 0.96338194 -4.6349543 0.64225463 -3.6715723
1793 -0.066412676 0.95991398 -4.6314814 0.63994265 -3.6715674
1794 -0.070666828 0.95881333 -4.6303791 0.63920889 -3.6715657
1795 -0.092739392 0.9637275 -4.6352929 0.642485 -3.6715655
1796 -0.13499072 0.97412417 -4.6456934 0.64941611 -3.6715692
1797 -0.1813526 0.98612435 -4.6576957 0.65741623 -3.6715714
1798 -0.22179901 0.99534111 -4.6669128 0.66356074 -3.6715716
1799 -0.2499201 1.0001487 -4.6717206 0.6667658 -3.6715718
1800 -0.25975793 1.0003215 -4.6718944 0.666881 -3.6715728
1801 -0.25097244 0.99454222 -4.6661149 0.66302815 -3.6715727
1802 -0.2207729 0.98185519 -4.6534262 0.65457013 -3.671571
1803 -0.18038397 0.96503213 -4.6365988 0.64335475 -3.6715667
1804 -0.15015699 0.9501975 -4.6217606 0.633465 -3.6715631
1805 -0.14438526 0.94250602 -4.6140684 0.62833735 -3.6715624
1806 -0.16756106 0.94414037 -4.6157031 0.62942691 -3.6715627
1807 -0.22368947 0.95607315 -4.6276359 0.6373821 -3.6715628
1808 -0.30560358 0.97616593 -4.6477364 0.65077729 -3.6715705
1809 -0.37243418 0.99354315 -4.6651235 0.6623621 -3.6715804
1810 -0.38971523 0.99579093 -4.6673719 0.66386062 -3.6715809
1811 -0.35542928 0.98245315 -4.6540256 0.65496877 -3.6715724
1812 -0.30694157 0.96498574 -4.6365514 0.64332383 -3.6715656
1813 -0.27856238 0.95540944 -4.6269726 0.63693963 -3.6715631
1814 -0.28036567 0.95667843 -4.6282454 0.63778562 -3.6715669
1815 -0.29260477 0.96233991 -4.6339125 0.64155994 -3.6715726
1816 -0.29671344 0.96449972 -4.6360722 0.64299981 -3.6715725
1817 -0.28753152 0.96139926 -4.6329694 0.64093284 -3.6715702
1818 -0.27980928 0.95679352 -4.6283611 0.63786235 -3.6715676
1819 -0.2881777 0.95587611 -4.6274393 0.63725074 -3.6715631
1820 -0.32775736 0.96350833 -4.6350704 0.64233889 -3.671562
1821 -0.40290658 0.98111926 -4.6526839 0.65407951 -3.6715646
1822 -0.49889697 1.0044147 -4.6759826 0.6696098 -3.671568
1823 -0.59092272 1.0265827 -4.6981553 0.68438847 -3.6715727
1824 -0.66097074 1.0416693 -4.7132426 0.6944462 -3.6715733
1825 -0.69676853 1.0459265 -4.7174994 0.69728433 -3.671573
1826 -0.69868015 1.0401106 -4.7116797 0.69340707 -3.6715692
1827 -0.68320602 1.0300936 -4.7016594 0.68672907 -3.6715656
1828 -0.66327209 1.0212806 -4.6928467 0.68085373 -3.671566
1829 -0.63959367 1.0126685 -4.6842382 0.67511233 -3.6715697
1830 -0.59743247 0.9980163 -4.6695898 0.6653442 -3.6715735
1831 -0.52741584 0.9740163 -4.6455837 0.6493442 -3.6715674
1832 -0.46420898 0.95066889 -4.6222217 0.63377926 -3.6715528
1833 -0.47176687 0.94979824 -4.6213409 0.63319883 -3.6715427
1834 -0.5863349 0.98341065 -4.6549612 0.6556071 -3.6715506
1835 -0.76228516 1.0383682 -4.7099351 0.69224547 -3.6715669
1836 -0.92113667 1.088538 -4.760114 0.725692 -3.671576
1837 -0.99477597 1.1140056 -4.7855856 0.7426704 -3.6715801
1838 -0.95911986 1.1072272 -4.7788057 0.73815147 -3.6715785
1839 -0.82001888 1.0707083 -4.7422821 0.71380553 -3.6715738
1840 -0.61414613 1.0144352 -4.6859987 0.67629013 -3.6715635
1841 -0.39363384 0.95444963 -4.6260025 0.63629975 -3.6715529
1842 -0.22045856 0.90896498 -4.5805114 0.60597665 -3.6715464
1843 -0.141571 0.89145695 -4.5630009 0.59430463 -3.671544
1844 -0.16857372 0.90589572 -4.5774441 0.60393048 -3.6715483
1845 -0.27664273 0.94409722 -4.615659 0.62939815 -3.6715618
1846 -0.39902826 0.98628287 -4.6578552 0.65752191 -3.6715724
1847 -0.48398765 1.0142365 -4.6858094 0.67615767 -3.6715731
1848 -0.5127893 1.0234232 -4.6949913 0.68228213 -3.6715681
1849 -0.50185179 1.0197556 -4.6913175 0.67983707 -3.6715619
1850 -0.47805808 1.0119362 -4.6834936 0.67462413 -3.6715574
1851 -0.46529937 1.0067277 -4.6782826 0.6711518 -3.6715549
1852 -0.47601912 1.0072127 -4.6787673 0.67147513 -3.6715546
1853 -0.51256232 1.0140138 -4.6855683 0.6760092 -3.6715545
1854 -0.57122021 1.0266594 -4.6982193 0.6844396 -3.6715598
1855 -0.63674926 1.042047 -4.7136093 0.694698 -3.6715623
1856 -0.69971626 1.0572104 -4.7287695 0.70480693 -3.6715592
1857 -0.76526211 1.0738175 -4.745374 0.71587833 -3.6715565
1858 -0.83601367 1.0934728 -4.7650331 0.72898187 -3.6715604
1859 -0.88778468 1.1103235 -4.7818921 0.74021567 -3.6715686
1860 -0.88762206 1.1131656 -4.7847373 0.7421104 -3.6715717
1861 -0.8177421 1.0962523 -4.767821 0.73083487 -3.6715687
1862 -0.69945294 1.0654712 -4.7370304 0.71031413 -3.6715592
1863 -0.56901188 1.0330719 -4.704629 0.6887146 -3.671557
1864 -0.45144508 1.0062681 -4.6778257 0.6708454 -3.6715575
1865 -0.35720898 0.98578157 -4.6573373 0.65718771 -3.6715557
1866 -0.29968374 0.97428287 -4.645833 0.64952191 -3.6715501
1867 -0.29707716 0.97905648 -4.6506041 0.65270432 -3.6715476
1868 -0.36443512 1.003635 -4.6751882 0.66909 -3.6715532
1869 -0.47985428 1.0405028 -4.7120648 0.69366853 -3.671562
1870 -0.59641896 1.0766785 -4.748245 0.71778567 -3.6715665
1871 -0.68509387 1.1029034 -4.7744711 0.73526893 -3.6715677
1872 -0.73565373 1.1165311 -4.788096 0.74435407 -3.6715649
1873 -0.74800395 1.1194466 -4.7910086 0.74629773 -3.671562
1874 -0.72998455 1.1137967 -4.7853602 0.74253113 -3.6715634
1875 -0.68293353 1.099409 -4.7709731 0.73293933 -3.6715641
1876 -0.60241545 1.0750724 -4.7466365 0.71671493 -3.6715641
1877 -0.5049281 1.0442088 -4.7157669 0.6961392 -3.6715581
1878 -0.42923878 1.019378 -4.6909268 0.67958533 -3.6715488
1879 -0.41852953 1.0143105 -4.6858605 0.676207 -3.6715499
1880 -0.47256949 1.0288656 -4.7004233 0.6859104 -3.6715577
1881 -0.5590857 1.0520454 -4.7236081 0.7013636 -3.6715627
1882 -0.64549759 1.0751356 -4.7467001 0.71675707 -3.6715645
1883 -0.71523943 1.0933997 -4.764965 0.72893313 -3.6715653
1884 -0.7572562 1.1038181 -4.775383 0.73587873 -3.6715649
1885 -0.772422 1.1063425 -4.7779056 0.73756167 -3.6715631
1886 -0.76973807 1.1044712 -4.7760319 0.73631413 -3.6715606
1887 -0.76053965 1.1018532 -4.7734134 0.7345688 -3.6715602
1888 -0.740793 1.0988351 -4.7703981 0.73255673 -3.6715631
1889 -0.70856177 1.093064 -4.7646302 0.72870933 -3.6715662
1890 -0.6604509 1.0830055 -4.7545733 0.72200367 -3.6715678
1891 -0.60348266 1.0701145 -4.7416809 0.71340967 -3.6715665
1892 -0.54183359 1.0564851 -4.728053 0.7043234 -3.6715679
1893 -0.47717978 1.0417169 -4.7132847 0.69447793 -3.6715677
1894 -0.40981108 1.0252337 -4.6967996 0.68348913 -3.6715659
1895 -0.34742339 1.0090765 -4.6806423 0.67271767 -3.6715658
1896 -0.29760536 0.9954712 -4.6670367 0.66364747 -3.6715656
1897 -0.25858136 0.98402759 -4.6555955 0.65601839 -3.671568
1898 -0.22656595 0.97295528 -4.6445222 0.64863685 -3.6715669
1899 -0.19912219 0.96217472 -4.6337402 0.64144981 -3.6715655
1900 -0.18395787 0.95415102 -4.625715 0.63610068 -3.671564
1901 -0.18506055 0.950795 -4.6223616 0.63386333 -3.6715666
1902 -0.1967064 0.95010759 -4.6216784 0.63340506 -3.6715708
1903 -0.20365402 0.94746574 -4.6190399 0.63164383 -3.6715742
1904 -0.19610978 0.9392687 -4.6108428 0.62617913 -3.6715741
1905 -0.17979769 0.92729639 -4.598863 0.61819759 -3.6715667
1906 -0.19532548 0.92496382 -4.5965178 0.61664255 -3.671554
